gene_id	gene_name	sampleGSM461176	sampleGSM461177	sampleGSM461178	sampleGSM461179	sampleGSM461180	sampleGSM461181	sampleGSM461182
FBgn0021764	sdk	842	979	749	824	896	998	769
FBgn0029531	CG13362	16	10	15	18	17	10	19
FBgn0040383	CG5254	414	510	536	319	446	709	355
FBgn0029532	CG13361	1	4	2	5	2	7	2
FBgn0040382	CG5273	363	465	357	378	545	699	431
FBgn0266280	lncRNA:CR44965	0	0	0	1	0	0	0
FBgn0015288	RpL22	11852	18317	17262	9845	14827	18340	17036
FBgn0259993	lncRNA:CR42491	6250	5945	6915	5362	5735	7701	8603
FBgn0083027	snoRNA:Psi18S-531	14	14	21	24	19	32	19
FBgn0086666	snoRNA:Psi28S-2179	4	13	7	9	5	12	13
FBgn0266281	lncRNA:CR44966	0	0	0	0	0	0	0
FBgn0027343	fz3	7	5	4	5	9	12	4
FBgn0086368	tw	0	1	0	0	0	1	0
FBgn0025620	CG13360	1	7	4	3	2	5	2
FBgn0265662	lncRNA:CR44469	0	0	1	0	0	2	0
FBgn0025621	CG16989	477	726	645	470	708	941	596
FBgn0015799	Rbf	859	1133	983	799	1120	1359	1034
FBgn0025616	CG13359	17	12	23	11	22	9	18
FBgn0026874	CG13358	45	64	61	43	34	61	59
FBgn0260855	Sec22	670	667	714	501	818	1204	730
FBgn0264449	CG43867	5244	4003	3031	4834	2747	2993	2912
FBgn0029535	CG14635	2	1	0	0	0	1	0
FBgn0040343	CG3713	0	0	3	1	1	2	1
FBgn0040892	CG14634	0	0	0	3	3	0	0
FBgn0040341	CG11664	0	0	6	2	0	2	2
FBgn0029539	CG11663	0	0	0	0	0	0	0
FBgn0040344	Lztr1	450	631	556	404	601	649	588
FBgn0040339	MED22	163	125	140	143	151	186	154
FBgn0040345	CG3708	6	8	10	18	14	20	18
FBgn0040342	CG3706	6	13	10	8	18	16	14
FBgn0052815	CG32815	886	1120	1234	833	1337	1761	1096
FBgn0040340	TRAM	854	1094	1211	809	1310	1729	1057
FBgn0040346	CG3704	299	369	304	252	395	483	340
FBgn0040347	mus81	93	192	108	99	130	155	110
FBgn0040348	CG3703	75	130	78	75	115	136	84
FBgn0040349	CG3699	0	0	0	1	0	0	0
FBgn0040350	CG3690	1	0	0	1	1	3	0
FBgn0267032	lncRNA:CR45476	0	0	0	0	0	0	0
FBgn0042146	CG18823	0	0	0	0	0	0	0
FBgn0040338	TfIIA-S-2	0	0	0	0	0	0	0
FBgn0029552	CG14631	0	0	0	0	0	0	0
FBgn0003638	su(w[a])	1847	2559	2219	1454	2001	2592	1942
FBgn0040351	CG11638	25	57	53	27	36	30	38
FBgn0052814	eggpl	7	13	11	11	15	8	7
FBgn0040337	CG3021	143	253	182	180	232	363	182
FBgn0026143	Cdc45	265	472	472	214	338	451	406
FBgn0053082	Rpp21	73	70	75	62	62	69	82
FBgn0014903	CG14630	54	63	66	52	46	58	59
FBgn0266569	CG42259	64	107	115	67	75	87	197
FBgn0266005	lncRNA:CR44779	5343	7356	7951	2955	4526	6223	7000
FBgn0040398	CG14629	4386	6215	7090	2315	3935	5416	6194
FBgn0040397	CG3655	919	1053	833	572	557	769	737
FBgn0040365	CG14628	0	4	4	3	4	2	4
FBgn0040368	eIF4E7	0	0	0	1	0	0	0
FBgn0085349	CR34320	0	0	0	0	0	0	0
FBgn0040364	CG11378	48	107	88	79	119	211	109
FBgn0040363	CG11384	3	2	0	2	1	1	0
FBgn0040362	CG11379	5	0	0	1	0	0	0
FBgn0040361	CG14627	0	0	2	1	0	0	1
FBgn0040360	CG14626	3	2	0	3	0	2	6
FBgn0040359	CG11380	6	2	4	4	6	7	4
FBgn0040358	CG14625	3	4	7	1	4	1	5
FBgn0029568	CG11381	15	8	14	11	22	32	12
FBgn0040357	CG14624	0	3	1	2	5	2	7
FBgn0040367	CG11382	11	18	14	5	13	14	11
FBgn0040366	CG11398	50	75	56	65	56	85	69
FBgn0261444	Motor	885	1186	875	1145	1454	1812	781
FBgn0026876	CG11403	268	294	324	272	350	410	281
FBgn0028550	Atf3	859	784	556	921	689	693	751
FBgn0025642	CG32812	66	102	86	85	133	137	102
FBgn0025641	DAAM	704	1099	865	834	1357	1684	1187
FBgn0052811	CG32811	3	1	0	2	0	1	1
FBgn0267970	lncRNA:CR46248	8	0	6	2	2	2	1
FBgn0004650	fs(1)N	206	197	199	103	125	181	175
FBgn0024366	CG11409	42	47	59	35	49	65	30
FBgn0024362	Naa30A	592	719	657	553	725	970	701
FBgn0024360	MTPAP	168	319	298	207	373	425	271
FBgn0024361	Tsp2A	13	31	34	10	19	50	27
FBgn0024365	CG12773	921	1454	1314	876	1456	1830	1392
FBgn0024364	CG11417	640	838	742	485	749	939	496
FBgn0000826	png	95	143	124	119	198	290	120
FBgn0029573	CG14770	24	15	30	18	20	61	22
FBgn0024987	ssx	1260	1605	1265	1026	1634	2049	1655
FBgn0263552	mir-4961	80	80	65	59	59	80	109
FBgn0023169	AMPKalpha	845	1298	1281	644	1061	1323	1052
FBgn0024986	CG3719	313	308	321	243	324	406	315
FBgn0052813	CG32813	194	264	210	102	164	210	241
FBgn0024985	Rilpl	892	1067	845	700	985	1153	886
FBgn0259108	futsch	499	609	450	408	423	524	391
FBgn0265139	Gr2a	1	5	6	3	6	10	5
FBgn0027795	CG14785	62	72	101	38	103	161	92
FBgn0027794	Lrpprc2	605	1134	1013	548	1066	1398	868
FBgn0027793	CG14787	20	30	42	16	52	43	32
FBgn0266284	Ns3	803	1163	1123	683	1180	1483	957
FBgn0027791	Ofut2	632	1227	1122	493	1142	1309	814
FBgn0026872	CG14777	149	333	334	95	269	383	335
FBgn0029580	CG14778	149	328	338	112	293	413	320
FBgn0052808	CG32808	30	60	35	33	37	57	31
FBgn0013720	pck	284	343	403	382	541	730	439
FBgn0025383	CG14780	64	157	152	39	50	119	99
FBgn0025382	Rab27	250	432	377	222	401	532	300
FBgn0260986	mei-38	6569	10126	9453	6042	9996	12667	8465
FBgn0025381	rush	6243	9676	8951	5714	9465	12050	8025
FBgn0003517	sta	72033	115194	120821	61612	125906	160024	100385
FBgn0044508	snoRNA:M	12	6	11	10	9	11	13
FBgn0086042	snoRNA:CD44	5	3	7	11	4	3	7
FBgn0025394	inc	2169	2346	2290	1803	2326	3097	2240
FBgn0053513	Nmdar2	156	188	148	128	180	187	86
FBgn0025393	CG14795	2	0	0	0	3	2	1
FBgn0025390	Mur2B	4997	6005	4651	4458	5770	6776	4858
FBgn0065095	sncRNA:400	2	2	1	3	4	2	1
FBgn0283451	br	3418	3887	2698	3040	3499	3903	3085
FBgn0000482	dor	1077	1609	1502	897	1585	2069	1389
FBgn0023530	CG3740	386	512	544	388	716	788	542
FBgn0001189	hfw	1250	1660	1532	1372	2017	2419	1755
FBgn0023531	CG32809	1150	1502	1212	1069	1570	1939	1584
FBgn0029587	CG14797	184	252	211	176	292	392	257
FBgn0024897	b6	114	166	167	106	189	255	246
FBgn0029588	CR14798	35	39	36	79	54	58	62
FBgn0023130	a6	408	522	477	349	596	637	468
FBgn0025378	CG3795	1	0	0	0	0	0	0
FBgn0025391	Scgdelta	32	48	34	68	42	19	30
FBgn0283741	prage	4274	5154	3773	4446	4467	5306	4437
FBgn0026086	Adar	1348	1512	1215	1402	1248	1300	1836
FBgn0262178	mir-981	0	0	0	0	0	0	0
FBgn0052806	CG32806	0	2	0	1	0	0	0
FBgn0029589	CG14810	1	0	2	4	4	13	3
FBgn0029590	CG14811	7	2	2	1	4	2	0
FBgn0026090	Lamtor5	804	859	942	645	739	1031	898
FBgn0028969	deltaCOP	4427	6266	6041	3666	6300	8443	5366
FBgn0023515	Gcna	623	716	732	589	879	1034	681
FBgn0026873	MED18	433	542	628	459	705	858	579
FBgn0023516	Pex5	516	766	772	457	704	949	618
FBgn0023513	CG14803	727	1067	1049	775	1195	1267	1052
FBgn0023517	Pgam5	573	833	867	619	1030	1299	697
FBgn0014411	Vps26	2347	2552	2365	1738	2627	3318	2121
FBgn0026089	CG14817	581	502	635	450	596	757	585
FBgn0023514	CG14805	1055	1273	1304	1021	1368	1684	1268
FBgn0026088	CG14818	466	485	620	594	679	865	653
FBgn0029594	Coa8	372	412	518	470	618	816	560
FBgn0023518	trr	2836	3982	3155	2346	3596	4074	3027
FBgn0023519	mRpL16	523	770	765	570	941	1164	939
FBgn0000117	arm	10459	13691	13003	9849	15403	19799	11652
FBgn0052803	Ldaf1	270	300	355	396	421	663	379
FBgn0267591	asRNA:CR45929	86	103	135	180	177	248	183
FBgn0264446	asRNA:CR43864	83	121	105	84	105	158	90
FBgn0052801	CG32801	67	87	79	50	93	115	49
FBgn0023511	Edem1	1606	2173	1811	1750	2263	2600	2024
FBgn0023509	mip130	3499	4914	4155	3359	4752	5858	3811
FBgn0023510	Rbcn-3B	2388	3235	2608	2309	2961	3729	2610
FBgn0023512	eIF2Bepsilon	872	1958	1996	1115	2420	3097	1784
FBgn0023508	Ocrl	1934	2678	2531	1524	2707	3499	2527
FBgn0023522	unmet	997	947	882	977	1112	1499	1092
FBgn0023520	CG3857	152	168	168	172	241	287	189
FBgn0023521	CG3587	122	174	178	149	208	274	144
FBgn0264562	Hr4	1705	1459	1025	2241	1221	1311	1696
FBgn0287217	CR46447	0	0	0	1	4	2	0
FBgn0023545	PIG-K	918	1238	1429	1070	1575	2103	1216
FBgn0267034	lncRNA:CR45478	0	0	2	0	0	3	2
FBgn0262297	mir-2496	0	0	0	0	0	1	0
FBgn0261954	east	4608	6154	4834	4139	5634	6438	4803
FBgn0000667	Actn	2744	4300	3931	2328	3752	4810	3196
FBgn0263542	mir-4954	2	2	2	1	3	1	5
FBgn0003964	usp	1323	2063	1871	1259	1851	2351	1576
FBgn0025632	CG4313	1353	1709	1375	1264	1680	1904	1823
FBgn0026878	CG4325	4	9	16	7	5	14	8
FBgn0025631	moody	1187	1496	1152	1036	1392	1618	1564
FBgn0025625	Sik2	317	613	423	238	388	555	412
FBgn0266201	asRNA:CR44896	29	53	42	14	38	48	42
FBgn0025626	CG4281	1520	2377	2151	1484	2488	3435	1890
FBgn0029596	CG14054	50	77	51	62	110	100	59
FBgn0265531	asRNA:CR44381	49	70	47	59	96	97	54
FBgn0289578	CG4199	3777	5434	5715	2596	3990	5280	4988
FBgn0025627	CG4194	26	26	25	24	26	30	26
FBgn0265532	asRNA:CR44382	405	321	422	199	245	269	288
FBgn0025630	Rtca	414	652	593	496	804	937	606
FBgn0025629	Mettl1	666	933	1065	649	1099	1285	898
FBgn0025624	CG4025	824	1126	1396	919	1220	1637	1512
FBgn0040394	CG16903	1026	1755	1663	1003	1863	2341	1394
FBgn0040395	Unc-76	2581	3305	3006	2456	3376	4020	2655
FBgn0000382	csw	1027	1288	1012	844	908	1225	821
FBgn0004860	ph-d	959	1208	1002	830	1213	1440	985
FBgn0004861	ph-p	933	1159	902	618	920	1167	993
FBgn0023507	D2hgdh	763	1477	1401	550	1091	1433	1129
FBgn0004654	Pgd	1701	2852	2698	1574	2944	3825	2523
FBgn0013432	bcn92	484	382	442	506	537	722	525
FBgn0004655	wapl	2196	2970	2295	1691	2716	2937	2332
FBgn0005670	Cyp4d1	114	185	181	108	155	169	130
FBgn0023540	CG3630	199	213	207	192	245	314	193
FBgn0263630	mir-3641	0	0	0	0	0	0	1
FBgn0025839	ND-B14.5A	406	506	549	417	612	901	451
FBgn0023541	Cyp4d14	30	29	51	14	26	32	19
FBgn0267035	asRNA:CR45479	39	35	62	22	28	38	23
FBgn0265901	asRNA:CR44690	191	282	243	205	235	292	233
FBgn0011576	Cyp4d2	111	182	146	131	114	151	137
FBgn0015036	Cyp4ae1	70	84	91	61	115	136	87
FBgn0003116	pn	156	211	212	220	204	241	220
FBgn0023542	Nmd3	1023	971	1226	837	1071	1425	1011
FBgn0040899	CG17776	262	247	335	254	304	459	218
FBgn0040900	CG17777	8	8	8	7	10	13	7
FBgn0024984	CG3457	60	88	91	148	256	337	79
FBgn0023549	Mct1	331	447	409	89	142	184	256
FBgn0029603	CG14053	0	1	2	2	3	2	3
FBgn0263628	asRNA:CR43637	34	53	62	12	17	19	37
FBgn0023550	FarO	4	8	4	3	2	2	2
FBgn0053548	SmydA-8	12	13	15	12	13	7	11
FBgn0004397	Vinc	3085	4965	3835	2548	3984	4839	3747
FBgn0029606	CG14052	2	2	2	0	0	2	1
FBgn0003048	pcx	4151	6935	5067	4282	6962	7895	5095
FBgn0001330	kz	393	601	583	391	548	650	575
FBgn0000810	fs(1)K10	418	326	299	389	379	374	335
FBgn0023523	Or2a	16	18	4	4	15	17	11
FBgn0000377	crn	858	1213	1086	807	1188	1649	932
FBgn0023525	CG3191	60	80	107	58	107	127	90
FBgn0029608	CG3091	705	905	979	419	680	954	1044
FBgn0023524	CG3078	21	30	16	33	33	50	15
FBgn0027296	temp	245	317	224	211	282	320	312
FBgn0023527	CG3071	513	686	703	486	649	784	671
FBgn0023528	CG2924	1539	1732	1462	1420	1515	1928	1552
FBgn0267036	lncRNA:CR45480	5	10	2	7	10	8	5
FBgn0023529	Grp170	8376	7941	7745	6563	7191	9016	6518
FBgn0085362	Vml	1	4	0	2	6	8	0
FBgn0023526	CG2865	770	801	656	797	616	799	653
FBgn0003079	Raf	2576	2466	2259	2515	2389	2860	2565
FBgn0054052	lncRNA:CR34052	0	0	0	0	0	0	0
FBgn0040392	CG14050	27	36	22	14	18	19	23
FBgn0040391	CG2854	23	36	40	6	20	22	18
FBgn0053218	lncRNA:CR33218	3	11	3	3	0	6	7
FBgn0044047	Ilp6	853	739	688	395	420	544	827
FBgn0040389	mRpL14	283	346	429	329	466	593	375
FBgn0003159	CG2841	1023	1090	878	910	1083	1319	761
FBgn0264598	PsGEF	9	4	0	5	8	10	11
FBgn0040385	CG12496	0	0	0	0	0	0	0
FBgn0052797	CG32797	50	4	5	22	2	6	0
FBgn0001150	gt	61	69	63	34	42	81	47
FBgn0003714	tko	292	286	257	280	370	487	321
FBgn0040388	boi	2517	3439	2765	1666	2180	2847	3718
FBgn0004050	z	795	1100	939	752	1029	1388	649
FBgn0284408	trol	11913	15867	12474	11027	16290	18486	10118
FBgn0263531	mir-4955	9	13	4	21	11	10	20
FBgn0260753	Pdfr	47	42	32	54	62	79	35
FBgn0040377	Vha36-3	41	13	29	40	31	37	18
FBgn0040376	AANATL7	24	22	24	24	28	23	34
FBgn0040375	CG13760	289	508	526	296	441	706	541
FBgn0040066	wds	1099	1248	1177	743	1019	1388	851
FBgn0001404	egh	1747	1884	1558	1750	1957	2493	1726
FBgn0011606	Klp3A	1562	2021	1789	1977	2886	3433	1912
FBgn0004643	Zw10	1004	1656	1644	1137	1898	2547	1429
FBgn0011566	Smyd3	253	457	510	288	557	811	507
FBgn0029629	eIF3g1	6631	7887	8343	5094	7984	10949	6016
FBgn0040334	Tsp3A	758	1095	1171	710	1214	1494	1104
FBgn0040336	Seipin	272	491	515	263	502	587	607
FBgn0040333	brv3	35	82	49	52	57	114	81
FBgn0267350	Pi4KIIIalpha	2865	5896	4694	2682	5433	6418	4559
FBgn0003371	sgg	6497	8108	5875	4860	5119	6245	6429
FBgn0266707	lncRNA:CR45197	698	606	443	612	457	598	504
FBgn0011276	HLH3B	7	26	12	4	26	11	4
FBgn0025838	CG2652	6	20	9	8	11	10	4
FBgn0265663	lncRNA:CR44470	5	4	1	5	9	7	3
FBgn0003068	per	126	286	243	106	199	334	199
FBgn0000092	dyw	5	14	15	11	22	26	10
FBgn0024992	Spg7	1208	2349	2186	1269	2728	3715	1883
FBgn0024993	Lint-O	106	137	159	114	179	248	164
FBgn0024994	Ugalt	488	812	822	461	755	996	940
FBgn0024996	eIF2Bbeta	494	771	879	527	951	1249	842
FBgn0024995	CG2680	3	3	3	10	8	6	6
FBgn0024997	CG2681	314	573	477	324	586	742	407
FBgn0024998	CG2685	245	411	301	262	379	448	284
FBgn0024991	CG2694	339	540	510	381	688	860	615
FBgn0024973	CG2701	625	1012	1044	573	1274	1681	827
FBgn0000928	fs(1)Yb	459	787	725	694	1120	1310	717
FBgn0000927	fs(1)Ya	18	60	37	27	58	65	26
FBgn0283545	vilya	20	26	19	35	64	68	23
FBgn0000520	dwg	456	818	808	402	871	1166	639
FBgn0250874	ttm50	1956	3162	2925	1631	3303	4726	2834
FBgn0024975	CG2712	181	279	243	208	338	380	293
FBgn0000376	crm	1083	1714	1614	1032	1836	2122	1339
FBgn0024980	Syx4	656	742	668	730	647	842	1086
FBgn0028369	kirre	10276	4819	4135	16646	4975	5546	5905
FBgn0263505	lncRNA:CR43494	11	2	5	9	18	11	4
FBgn0040384	CG32795	246	283	293	210	208	265	336
FBgn0003996	w	67	76	125	108	148	185	54
FBgn0040356	Rtf1L	0	1	0	3	0	2	2
FBgn0040352	CG14416	2	0	0	2	0	1	1
FBgn0040353	CG14417	0	0	0	0	0	0	0
FBgn0040354	CG14418	4	7	2	2	0	2	1
FBgn0029639	CG14419	1	1	2	1	4	2	2
FBgn0040355	CG3526	10	6	4	10	6	7	10
FBgn0025643	CG3588	13	19	16	16	25	24	19
FBgn0025644	CG14424	2	0	0	0	2	0	3
FBgn0052793	CG32793	4	6	4	4	11	10	9
FBgn0029642	CG3592	0	2	1	2	0	0	2
FBgn0025645	CG3598	1	0	0	0	1	2	0
FBgn0029643	CG14420	4	8	6	5	16	10	4
FBgn0029644	CG14421	1	2	0	1	2	2	0
FBgn0029645	CG14422	0	0	2	0	0	0	0
FBgn0029646	CG14423	0	0	0	0	0	0	0
FBgn0029647	CG17959	0	0	0	0	0	0	0
FBgn0029648	CG3603	33	55	51	41	45	66	49
FBgn0003285	rst	17	38	26	19	35	33	14
FBgn0029649	CG4116	0	0	0	0	0	0	0
FBgn0004647	N	5099	7319	6354	4362	6309	7418	5595
FBgn0028746	CG18508	153	98	118	113	147	168	117
FBgn0000644	Fcp3C	7	8	7	3	2	13	11
FBgn0040396	CG3939	416	394	385	441	413	637	350
FBgn0000479	Pde4	3714	1836	1590	5398	1439	1835	1611
FBgn0040393	CG14265	0	0	0	0	0	0	0
FBgn0010294	ng2	0	0	0	0	0	0	0
FBgn0010295	ng3	0	0	0	0	0	0	0
FBgn0002933	ng1	0	0	0	0	0	0	0
FBgn0010296	ng4	0	0	0	0	0	0	0
FBgn0003086	Pig1	0	0	0	0	0	0	0
FBgn0003374	Sgs4	0	0	0	0	0	0	0
FBgn0266180	lncRNA:CR44886	844	771	763	658	778	985	741
FBgn0288967	CG10793	10	6	6	12	2	8	2
FBgn0267963	lncRNA:CR46243	2	0	1	3	0	0	2
FBgn0266350	lncRNA:CR44999	16541	17898	15418	17122	18005	21088	17107
FBgn0262656	Myc	5466	4490	3450	4164	3363	4379	2816
FBgn0029657	CG12535	7374	9658	8962	8816	11171	12274	11973
FBgn0052493	tRNA:Gln-TTG-2-1	0	0	1	0	0	0	0
FBgn0029658	CG14269	17	14	19	22	23	30	28
FBgn0029659	CG16782	61	48	57	98	79	102	28
FBgn0029660	CG10801	124	144	83	141	65	98	38
FBgn0029661	CG16781	108	87	66	96	66	89	27
FBgn0029662	CG12206	691	770	568	697	716	933	453
FBgn0029663	CG10804	76	92	68	106	51	100	79
FBgn0029664	CG10802	492	661	684	721	880	1195	536
FBgn0029665	Timm29	163	156	147	153	210	192	128
FBgn0029666	CG10803	769	701	599	793	656	849	676
FBgn0029667	Gas8	88	88	63	132	70	71	63
FBgn0052791	DIP-alpha	7004	6769	5721	14282	7284	5809	1769
FBgn0029669	CG13021	29	36	14	31	11	30	14
FBgn0267910	lncRNA:CR34335	5685	5593	4808	12821	6218	4543	835
FBgn0052792	ppk8	79	78	61	110	81	60	94
FBgn0029672	CG2875	448	403	425	443	407	491	488
FBgn0266429	AstA-R1	127	79	68	207	81	72	99
FBgn0044046	Ilp7	2	0	0	0	0	0	1
FBgn0023216	Parg	407	464	458	340	426	602	436
FBgn0023215	Mnt	1456	1700	1274	1150	1310	1738	965
FBgn0266549	lncRNA:CR45102	178	66	64	251	75	74	82
FBgn0015286	Rala	1161	1118	946	1106	757	1008	1152
FBgn0283657	Tlk	7763	8516	6080	7385	6998	8697	6191
FBgn0263532	mir-4962	5	0	4	6	1	1	2
FBgn0029676	HIP-R	1070	1178	883	1396	1436	1736	959
FBgn0264948	lncRNA:CR44117	0	0	0	0	0	2	0
FBgn0021738	Crg-1	74	7	7	46	8	7	7
FBgn0260225	CR42499	0	0	0	0	0	0	0
FBgn0053221	CR33221	14	0	10	20	6	2	6
FBgn0260484	HIP	902	907	851	1215	1221	1665	802
FBgn0264949	lncRNA:CR44118	1	0	0	1	0	0	0
FBgn0264954	fd3F	3	1	3	5	0	4	0
FBgn0000542	ec	193	263	213	151	229	295	129
FBgn0052785	tRNA:Gln-CTG-2-1	0	0	0	0	0	0	0
FBgn0025118	tRNA:Pro-CGG-3-1	0	0	0	0	0	0	0
FBgn0029679	CG2901	0	0	0	1	0	0	1
FBgn0019661	lncRNA:roX1	238	192	166	198	102	186	22
FBgn0265575	yin	454	576	585	388	505	672	273
FBgn0028491	CG2930	145	234	221	202	307	377	119
FBgn0285910	VhaAC39-1	2025	2741	2987	2047	2929	4001	2967
FBgn0029681	CG15239	4	0	6	2	2	0	2
FBgn0260658	CG42541	105	169	103	62	79	110	56
FBgn0029685	CG2938	1279	1905	1864	1175	1552	2020	1903
FBgn0029686	Glos	178	265	217	183	247	367	230
FBgn0052786	Gem4b	63	81	41	92	110	85	80
FBgn0052783	Gem4c	73	84	94	81	70	87	75
FBgn0029687	Vap33	3061	2530	2276	3115	2440	3268	3063
FBgn0029688	lva	3514	5264	4588	2974	4682	5631	4137
FBgn0029689	CG6428	243	439	383	256	426	542	415
FBgn0029690	CG6414	1	0	0	0	0	4	0
FBgn0267037	asRNA:CR45481	2	0	0	0	0	6	1
FBgn0262990	lncRNA:CR43298	0	0	0	0	0	0	1
FBgn0267038	lncRNA:CR45482	0	0	0	0	0	0	0
FBgn0267969	lncRNA:CR46247	0	2	0	0	0	0	0
FBgn0286029	lncRNA:CR46349	0	0	0	0	0	0	0
FBgn0263772	CG43689	33	14	7	20	14	8	30
FBgn0029693	Cmtr1	541	707	784	668	943	1156	709
FBgn0029694	CG15375	1	2	4	3	2	0	0
FBgn0004832	Xpac	237	342	323	214	374	458	308
FBgn0000221	brn	175	282	304	154	251	305	244
FBgn0026084	cib	1036	808	762	1222	1168	1540	1115
FBgn0026079	Nsun2	492	872	885	449	966	1220	765
FBgn0026085	dgt4	230	198	219	191	261	336	206
FBgn0026080	Tip60	548	652	654	543	667	884	659
FBgn0026083	tyf	4390	6483	4989	4596	7308	8612	4479
FBgn0066114	GlcAT-I	612	820	738	514	776	990	704
FBgn0000635	Fas2	5730	3862	2633	5284	2105	2444	2538
FBgn0262980	CG43288	0	0	0	0	0	1	0
FBgn0029696	CG15571	0	0	0	1	2	3	0
FBgn0029697	CG15570	3	19	8	7	18	19	4
FBgn0041252	Femcoat	1	0	4	5	2	4	1
FBgn0052774	Muc4B	4	8	11	9	11	13	4
FBgn0262608	CG43134	1	0	0	1	0	0	0
FBgn0262609	CG43135	1	0	2	2	0	2	0
FBgn0029700	CG15576	4	2	0	2	2	2	1
FBgn0029701	CG12691	0	4	2	2	0	2	0
FBgn0029702	CG15572	3	2	6	5	5	0	0
FBgn0267039	lncRNA:CR45483	5	4	4	8	2	7	0
FBgn0040904	CG15577	2	4	0	6	2	4	0
FBgn0040905	CG15578	0	2	0	1	1	5	1
FBgn0029703	CG12692	0	2	2	7	2	0	0
FBgn0040906	CG15579	7	9	10	13	14	34	9
FBgn0266262	lncRNA:CR44957	87	80	82	78	103	90	87
FBgn0267868	lncRNA:CR46156	2	5	10	4	13	11	10
FBgn0002707	mei-9	283	347	354	261	411	498	361
FBgn0266570	NO66	613	674	659	570	734	924	756
FBgn0040907	mRpL33	160	139	182	179	149	183	202
FBgn0262738	norpA	1884	2144	1749	1962	1949	2342	1898
FBgn0029705	CG12693	6	0	0	6	3	10	2
FBgn0262339	mir-982	0	0	0	0	0	0	0
FBgn0262390	mir-303	0	0	0	0	0	0	0
FBgn0029706	Pdpr	942	1392	1404	784	1280	1567	1295
FBgn0262235	mir-983-1	0	0	0	0	0	0	0
FBgn0262279	mir-983-2	0	0	1	0	0	0	0
FBgn0262282	mir-984	1	0	0	0	0	0	0
FBgn0263589	asRNA:CR43614	475	754	741	429	688	877	760
FBgn0288701	lncRNA:CR46499	2	4	0	3	2	2	2
FBgn0052773	lncRNA:CR32773	4714	6073	5988	4567	6480	8580	5588
FBgn0000179	bi	23	17	2	25	4	16	2
FBgn0029708	CG3556	4	8	0	8	2	7	4
FBgn0003210	rb	1357	1858	1693	1411	1913	2452	1638
FBgn0029709	CHOp24	1484	2089	2212	1379	2316	3185	1987
FBgn0029710	CG3568	44	41	33	42	23	54	33
FBgn0029711	Usf	169	249	210	169	233	361	205
FBgn0029712	CG15912	15	22	26	29	40	28	36
FBgn0029713	CG11436	491	585	680	529	831	993	546
FBgn0029714	CG3527	204	255	326	212	302	387	326
FBgn0029715	CG11444	879	924	793	717	805	1074	787
FBgn0029716	CG3546	1	4	2	1	2	6	1
FBgn0029717	CG12684	0	0	0	0	0	0	0
FBgn0003053	peb	92	166	128	151	215	296	48
FBgn0025387	Alms1b	98	88	98	95	137	121	111
FBgn0025388	Alms1a	522	622	584	491	631	859	636
FBgn0025739	pon	446	608	547	427	776	1075	474
FBgn0025613	CG3081	0	0	0	0	0	0	0
FBgn0025612	CG3062	0	0	0	0	0	0	0
FBgn0011277	HLH4C	1	0	3	1	3	0	1
FBgn0029718	mRpL30	364	296	355	331	318	461	323
FBgn0025615	Torsin	1677	1475	1645	1314	1568	2075	1531
FBgn0022942	Cbp80	1329	1843	1897	1419	2038	2486	1842
FBgn0029719	CG15473	10	43	34	21	38	42	18
FBgn0029720	CG3009	0	2	0	1	2	2	1
FBgn0262699	fzr	424	672	576	456	722	815	549
FBgn0022768	Pp2C1	2388	3570	2857	1892	2851	3489	2457
FBgn0011760	ctp	6656	6031	6111	5534	6123	8502	7636
FBgn0028325	Pdha1	2701	3800	3791	1703	3255	4084	3474
FBgn0029722	Pdha2	12	17	14	13	17	18	21
FBgn0029723	Proc-R	2	6	1	8	6	1	0
FBgn0029724	CG15472	1	1	1	2	2	0	0
FBgn0025679	Klf15	0	0	0	0	1	0	0
FBgn0267071	lncRNA:CR45515	0	0	0	0	0	0	0
FBgn0029725	CG2871	0	0	0	0	0	0	0
FBgn0029726	CG15471	0	0	0	0	0	0	0
FBgn0029727	CG6978	0	0	0	0	0	0	0
FBgn0029728	CG2861	3	0	0	12	6	6	0
FBgn0267072	lncRNA:CR45516	0	0	0	1	0	0	0
FBgn0029729	CG12682	0	0	0	0	0	0	0
FBgn0260971	CG42594	11	11	3	14	1	6	9
FBgn0263506	lncRNA:CR43495	0	0	0	0	0	0	0
FBgn0029730	boil	0	0	0	0	0	0	0
FBgn0029733	CG6927	4	2	2	1	2	0	1
FBgn0052772	CG32772	596	779	680	435	593	760	518
FBgn0029736	CG4041	888	1434	1417	856	1506	1962	1207
FBgn0029737	Hgsnat	836	1705	1779	873	1925	2094	1579
FBgn0285992	hpRNA:CR46342	3754	2581	2104	2897	2211	3005	2127
FBgn0266000	CG44774	4541	4216	3574	3477	3668	4919	3292
FBgn0004368	Ptp4E	1651	2364	2046	1783	2832	3622	2515
FBgn0266096	lncRNA:CR44833	357	315	272	459	319	371	252
FBgn0061196	CG15468	73	81	86	77	70	130	72
FBgn0267442	lncRNA:CR45792	0	0	0	0	2	0	0
FBgn0029740	CG12680	1	0	0	1	0	0	0
FBgn0003028	ovo	10	8	16	14	14	21	6
FBgn0052767	CG32767	2197	3025	2207	1915	2299	3143	1865
FBgn0029746	CG15465	4716	5203	3871	5839	5043	5834	3257
